KOR,MATH,GRADE 
48,19,C
57,18,C
94,78,A
37,62,B
48,81,B
22,98,B
97,55,A
74,64,B
97,81,A
18,40,C
21,83,B
31,67,B
89,32,B
54,84,B
66,67,B
22,26,C
74,63,B
39,47,B
89,14,B
72,43,B
65,47,B
91,20,B
76,73,A
12,78,B
82,37,B
91,13,B
50,32,B
97,16,B
47,85,B
81,35,B
33,94,B
52,13,C
94,62,A
87,44,B
60,12,C
46,74,B
28,46,C
41,42,B
71,12,B
37,14,C
27,60,B
89,50,B
51,85,B
88,31,B
56,36,B
83,85,A
39,40,C
35,81,B
42,28,C
70,48,B
35,62,B
20,75,B
91,30,B
23,94,B
18,77,B
90,81,A
21,21,C
85,80,A
18,77,B
38,49,B
95,42,B
37,11,C
57,89,A
67,21,B
25,88,B
67,18,B
15,99,B
66,55,B
45,92,B
79,96,A
49,55,B
40,66,B
65,98,A
13,23,C
60,84,A
61,26,B
68,33,B
25,44,C
61,73,B
87,29,B
44,72,B
38,66,B
40,60,B
41,24,C
38,59,B
45,80,B
81,31,B
41,71,B
60,15,C
87,69,A
82,24,B
76,63,B
88,32,B
69,95,A
70,24,B
40,62,B
98,59,A
69,78,A
93,66,A
54,69,B
95,33,B
33,86,B
90,12,B
38,22,C
100,16,B
60,40,B
91,29,B
16,18,C
89,49,B
51,10,C
45,70,B
78,89,A
97,83,A
18,82,B
14,32,C
30,30,C
72,65,B
62,67,B
22,30,C
42,55,B
92,21,B
37,85,B
67,21,B
60,78,B
47,26,C
80,65,A
29,58,B
57,29,B
81,12,B
76,49,B
17,74,B
46,41,B
20,54,C
46,46,B
40,16,C
37,42,C
84,33,B
29,67,B
53,66,B
84,83,A
59,88,A
91,84,A
81,67,A
92,51,A
47,69,B
23,32,C
22,16,C
71,84,A
62,75,B
49,69,B
46,75,B
28,95,B
17,99,B
92,72,A
71,45,B
77,95,A
24,27,C
59,56,B
22,29,C
52,50,B
19,41,C
68,60,B
37,54,B
44,92,B
86,23,B
16,83,B
87,40,B
46,67,B
69,96,A
77,88,A
56,21,C
53,76,B
61,59,B
30,32,C
40,34,C
10,46,C
32,25,C
42,93,B
66,73,B
37,68,B
91,26,B
23,31,C
21,75,B
16,90,B
78,87,A
89,28,B
55,44,B
99,90,A
95,90,A
15,94,B
12,77,B
40,69,B
56,60,B
21,47,C
34,15,C
25,72,B
33,81,B
45,27,C
66,33,B
28,42,C
49,73,B
80,33,B
59,35,B
38,96,B
37,25,C
16,81,B
15,34,C
60,52,B
97,66,A
25,90,B
36,45,B
90,78,A
53,99,A
44,89,B
99,59,A
56,100,A
91,89,A
28,60,B
13,13,C
22,20,C
58,95,A
49,54,B
95,24,B
47,31,C
23,24,C
23,13,C
64,74,B
39,82,B
38,95,B
53,10,C
92,28,B
90,20,B
21,93,B
84,17,B
92,65,A
87,31,B
95,13,B
89,26,B
84,25,B
33,46,C
26,96,B
92,76,A
60,50,B
13,93,B
26,44,C
34,95,B
64,64,B
20,47,C
95,17,B
71,75,A
59,88,A
74,61,B
84,48,B
95,49,A
38,50,B
45,12,C
59,12,C
19,59,C
53,54,B
80,16,B
94,32,B
62,30,B
49,14,C
23,32,C
44,42,B
11,82,B
95,43,B
71,10,B
80,17,B
35,45,B
65,92,A
84,33,B
11,76,B
34,87,B
14,73,B
98,82,A
83,20,B
90,16,B
17,42,C
71,92,A
30,44,C
90,75,A
10,96,B
27,16,C
97,61,A
46,45,B
94,26,B
65,49,B
50,20,C
90,69,A
28,45,C
45,59,B
41,86,B
73,35,B
95,46,A
69,54,B
86,36,B
84,50,B
18,22,C
64,70,B
84,71,A
43,58,B
56,15,C
48,46,B
100,64,A
52,77,B
41,66,B
67,65,B
78,11,B
91,40,B
63,56,B
84,50,B
55,97,A
85,66,A
38,79,B
62,41,B
29,96,B
50,99,A
79,37,B
85,87,A
19,99,B
75,36,B
14,57,C
36,21,C
61,69,B
73,29,B
23,52,C
51,43,B
26,34,C
58,32,B
67,55,B
94,64,A
94,83,A
74,15,B
82,57,B
53,15,C
79,91,A
93,65,A
50,33,B
75,81,A
14,44,C
79,61,A
36,13,C
66,96,A
66,97,A
40,61,B
89,87,A
16,81,B
32,82,B
55,57,B
18,40,C
41,38,C
70,25,B
13,31,C
35,19,C
89,63,A
24,48,C
81,11,B
73,34,B
63,56,B
83,42,B
38,96,B
54,40,B
90,69,A
23,64,B
75,78,A
73,99,A
32,74,B
27,52,C
59,76,B
60,41,B
34,31,C
86,89,A
19,95,B
87,95,A
60,11,C
54,68,B
17,34,C
78,30,B
90,70,A
79,87,A
47,22,C
61,76,B
11,20,C
62,97,A
80,73,A
16,40,C
94,34,B
29,57,B
71,94,A
43,15,C
56,42,B
24,15,C
27,62,B
37,83,B
63,58,B
43,12,C
11,84,B
65,89,A
46,21,C
85,47,B
51,49,B
92,23,B
46,42,B
21,31,C
56,100,A
72,72,A
19,73,B
30,19,C
42,86,B
46,13,C
57,82,B
59,49,B
72,29,B
30,26,C
10,85,B
14,89,B
72,86,A
14,54,C
14,12,C
58,10,C
60,46,B
54,72,B
72,23,B
16,92,B
54,96,A
95,38,B
98,38,B
65,84,A
93,77,A
64,36,B
20,27,C
38,57,B
25,15,C
78,47,B
86,67,A
51,97,A
15,89,B
30,48,C
60,51,B
41,22,C
22,15,C
19,42,C
91,14,B
69,47,B
11,36,C
11,24,C
94,97,A
31,95,B
40,35,C
43,98,A
47,14,C
29,63,B
85,61,A
56,17,C
18,72,B
65,88,A
92,56,A
11,63,C
16,70,B
46,62,B
19,23,C
76,24,B
55,66,B
71,69,A
68,10,C
61,35,B
63,14,C
52,10,C
15,82,B
96,57,A
85,47,B
66,25,B
21,53,C
60,45,B
33,91,B
15,54,C
30,27,C
53,34,B
78,52,B
59,44,B
22,70,B
19,61,B
24,79,B
38,26,C
15,66,B
82,59,A
74,82,A
73,96,A
19,58,C
66,97,A
41,95,B
100,92,A
37,10,C
18,27,C
28,11,C
75,48,B
65,22,B
44,44,B
18,53,C
82,47,B
28,83,B
100,33,B
33,59,B
76,67,A
75,65,A
74,39,B
23,45,C
85,52,B
97,97,A
92,77,A
38,40,C
19,72,B
38,79,B
76,100,A
99,56,A
45,84,B
57,71,B
96,14,B
66,38,B
36,41,C
51,57,B
44,90,B
52,17,C
46,33,C
49,18,C
21,23,C
90,21,B
45,11,C
71,53,B
90,31,B
39,66,B
68,90,A
21,11,C
50,54,B
12,46,C
37,83,B
73,78,A
73,12,B
97,76,A
35,74,B
81,47,B
63,89,A
25,24,C
69,33,B
72,48,B
20,96,B
22,44,C
21,85,B
68,38,B
53,99,A
70,48,B
26,79,B
70,64,B
53,54,B
87,93,A
71,85,A
66,64,B
98,52,A
16,93,B
89,36,B
23,49,C
71,18,B
28,63,B
78,32,B
14,30,C
36,58,B
78,29,B
16,72,B
43,34,C
65,75,A
100,26,B
93,52,A
15,89,B
60,13,C
10,58,C
63,75,B
48,53,B
95,29,B
92,69,A
26,14,C
95,60,A
56,68,B
60,61,B
64,64,B
64,28,B
73,69,A
88,65,A
54,29,B
92,77,A
67,76,A
73,65,B
70,86,A
51,60,B
36,54,B
85,50,B
32,36,C
83,75,A
97,77,A
47,25,C
89,22,B
15,77,B
24,77,B
93,63,A
75,59,B
94,28,B
64,31,B
53,34,B
15,91,B
89,44,B
98,39,B
39,31,C
48,84,B
21,55,C
51,78,B
69,53,B
69,36,B
89,72,A
94,16,B
27,61,B
42,87,B
97,93,A
73,14,B
24,53,C
85,13,B
13,94,B
95,37,B
39,23,C
31,11,C
65,69,B
66,84,A
30,57,B
45,74,B
51,27,C
46,34,B
17,34,C
74,88,A
58,35,B
58,72,B
71,75,A
92,14,B
23,90,B
41,93,B
61,87,A
51,52,B
85,30,B
32,56,B
84,60,A
30,36,C
42,87,B
21,51,C
98,50,A
57,79,B
54,10,C
53,62,B
50,15,C
78,87,A
89,89,A
35,58,B
92,37,B
86,51,B
14,26,C
33,73,B
67,12,C
29,72,B
18,94,B
60,96,A
58,96,A
54,78,B
63,46,B
40,27,C
18,95,B
56,16,C
48,48,B
28,51,C
78,44,B
97,68,A
92,21,B
50,34,B
99,42,A
97,35,B
64,16,B
93,39,B
27,29,C
87,43,B
58,81,B
41,59,B
60,55,B
42,65,B
56,98,A
35,59,B
89,26,B
34,92,B
27,35,C
94,22,B
10,95,B
10,80,B
13,85,B
25,49,C
26,53,C
49,43,B
23,47,C
37,77,B
85,24,B
37,42,C
34,92,B
81,88,A
26,87,B
54,73,B
72,42,B
79,84,A
52,20,C
21,77,B
24,39,C
45,92,B
93,82,A
30,33,C
70,97,A
91,51,A
51,39,B
59,90,A
66,88,A
72,11,B
36,11,C
80,66,A
66,32,B
10,10,C
16,79,B
70,18,B
42,74,B
99,11,B
33,68,B
90,43,B
44,63,B
43,86,B
46,20,C
34,100,B
44,37,B
23,63,B
23,67,B
75,51,B
43,26,C
87,32,B
35,91,B
23,23,C
59,84,A
13,70,B
75,68,A
60,55,B
82,50,B
80,61,A
74,54,B
63,84,A
55,86,A
72,73,A
33,92,B
24,54,C
93,27,B
86,31,B
63,14,C
100,79,A
34,84,B
67,94,A
16,92,B
10,72,B
85,11,B
89,76,A
41,51,B
100,80,A
79,58,B
14,85,B
43,27,C
64,57,B
32,35,C
91,38,B
93,100,A
99,34,B
54,79,B
71,30,B
91,81,A
74,67,A
76,15,B
63,49,B
62,40,B
86,41,B
37,23,C
27,76,B
74,20,B
96,91,A
73,89,A
22,64,B
88,19,B
98,16,B
63,53,B
60,70,B
69,48,B
12,51,C
15,12,C
22,41,C
66,65,B
94,30,B
32,48,B
57,17,C
21,70,B
18,48,C
78,28,B
74,41,B
86,73,A
35,86,B
45,29,C
62,21,B
19,82,B
47,99,A
52,80,B
89,15,B
72,16,B
93,20,B
24,37,C
18,85,B
15,24,C
49,67,B
18,45,C
57,48,B
96,92,A
20,80,B
31,63,B
73,34,B
62,76,B
20,63,B
28,74,B
55,81,B
49,16,C
71,35,B
30,65,B
67,68,B
74,46,B
71,62,B
33,35,C
78,81,A
36,70,B
10,90,B
26,89,B
23,67,B
99,39,B
86,50,B
70,20,B
37,35,C
98,16,B
26,67,B
72,94,A
38,45,B
11,30,C
81,53,B
92,11,B
18,18,C
37,45,B
63,27,B
36,86,B
77,98,A
76,56,B
100,66,A
45,67,B
68,94,A
83,77,A
67,62,B
72,59,B
56,76,B
54,37,B
73,88,A
91,39,B
86,62,A
96,13,B
85,60,A
25,40,C
91,90,A
79,39,B
91,98,A
15,46,C
58,21,C
77,52,B
22,49,C
38,94,B
48,38,B
75,42,B
78,22,B
34,22,C
50,84,B
38,22,C
72,77,A
13,100,B
51,80,B
58,87,A
49,63,B
64,91,A
30,62,B
69,51,B
35,55,B
56,11,C
23,93,B
35,99,B
76,83,A
75,30,B
21,79,B
95,43,B
16,45,C
85,18,B
20,90,B
41,62,B
30,85,B
92,99,A
94,46,A
90,51,A
68,98,A
50,53,B
54,73,B
38,81,B
15,55,C
50,30,B
65,21,B
71,68,B
91,48,B
62,17,C
73,39,B
60,81,A
80,46,B
32,74,B
92,51,A
72,44,B
15,81,B
58,58,B
10,73,B
45,100,A
13,37,C
90,36,B
39,90,B
29,56,B
17,89,B
84,18,B
60,32,B
49,11,C
87,17,B
85,55,A
91,28,B
69,83,A
91,49,A
89,90,A
37,76,B
98,58,A
72,43,B
97,13,B
19,97,B
79,77,A
70,86,A
71,97,A
87,52,B
95,39,B
85,13,B
60,75,B
42,45,B
74,60,B
41,61,B
10,94,B
52,81,B
45,62,B
27,19,C
24,92,B
88,50,B
81,70,A
65,72,B
88,55,A
12,75,B
74,60,B
73,93,A
80,53,B
57,60,B
29,40,C
99,92,A
40,66,B
54,29,B
28,12,C
22,53,C
87,92,A
66,97,A
25,84,B
72,88,A
79,47,B
92,23,B
91,34,B
68,24,B
29,22,C
97,33,B
57,70,B
23,69,B
47,83,B
93,56,A
48,88,B
48,97,A
88,75,A
61,80,A
46,61,B
25,32,C
100,25,B
23,26,C
86,61,A
33,85,B
95,69,A
28,26,C
16,49,C
84,42,B
19,75,B
37,69,B
23,95,B
17,90,B
18,89,B
72,79,A
41,98,B
85,74,A
72,77,A
19,30,C
67,11,C
29,59,B
32,83,B
39,82,B
63,33,B
49,75,B
63,84,A
44,39,B
97,85,A
52,42,B
94,66,A
95,51,A
44,90,B
95,22,B
93,12,B
88,60,A
70,31,B
99,12,B
89,89,A
71,81,A
43,19,C
52,24,C
90,65,A
26,89,B
27,62,B
91,34,B
86,78,A
86,38,B
21,73,B
84,66,A
37,61,B
96,50,A
11,31,C
76,67,A
78,70,A
61,15,C
35,58,B
30,80,B
39,28,C
100,56,A
46,36,B
66,52,B
88,15,B
87,79,A
11,40,C
39,82,B
24,38,C
43,38,B
41,75,B
49,49,B
79,37,B
38,27,C
67,79,A
67,48,B
37,85,B
20,67,B
76,71,A
59,91,A
23,19,C
24,84,B
13,29,C
94,98,A
27,41,C
67,42,B
23,63,B
46,74,B
56,70,B
59,52,B
40,75,B
57,47,B
58,13,C
24,64,B
81,25,B
27,48,C
48,74,B
40,60,B
75,23,B
84,53,B
81,44,B
17,17,C
56,10,C
33,62,B
54,21,C
84,63,A
91,19,B
38,63,B
96,26,B
86,71,A
39,42,B
47,34,B
19,30,C
91,57,A
86,85,A
82,81,A
52,25,C
17,76,B
19,94,B
96,80,A
53,32,B
76,90,A
51,50,B
18,51,C
57,100,A
25,97,B
33,12,C
37,82,B
72,25,B
96,88,A
75,52,B
86,91,A
78,30,B
56,16,C
22,34,C
57,62,B
50,83,B
67,28,B
55,77,B
48,52,B
49,16,C
43,49,B
78,85,A
90,74,A
32,54,B
47,86,B
53,49,B
47,67,B
41,59,B
76,88,A
77,61,B
62,85,A
64,95,A
12,59,C
76,85,A
84,84,A
54,96,A
34,94,B
11,78,B
64,18,B
38,17,C
14,90,B
12,26,C
18,22,C
78,39,B
10,87,B
65,11,C
35,39,C
96,25,B
50,33,B
33,85,B
13,96,B
56,37,B
47,91,B
100,85,A
81,59,A
78,68,A
60,29,B
37,95,B
27,15,C
34,92,B
92,29,B
66,66,B
38,80,B
86,100,A
68,18,B
70,59,B
46,49,B
55,94,A
30,60,B
85,45,B
14,32,C
90,52,A
54,19,C
52,97,A
66,16,B
98,80,A
28,32,C
39,60,B
83,21,B
36,66,B
45,97,A
23,89,B
67,39,B
13,38,C
46,57,B
12,65,C
19,38,C
69,20,B
27,16,C
20,35,C
19,65,B
35,51,B
92,95,A
47,42,B
94,69,A
80,65,A
59,86,A
17,39,C
25,41,C
53,90,A
30,15,C
43,52,B
61,90,A
26,76,B
80,57,B
35,27,C
49,43,B
41,24,C
18,88,B
23,23,C
11,84,B
36,51,B
99,55,A
37,10,C
98,82,A
59,69,B
88,23,B
65,39,B
86,53,B
21,58,C
32,32,C
87,30,B
55,76,B
43,60,B
90,88,A
95,66,A
44,17,C
10,46,C
70,50,B
50,96,A
45,23,C
78,24,B
77,61,B
65,14,C
100,32,B
64,98,A
91,37,B
98,17,B
46,23,C
83,100,A
51,22,C
67,92,A
93,26,B
30,18,C
16,24,C
98,20,B
50,80,B
78,17,B
22,49,C
42,18,C
49,18,C
46,41,B
20,35,C
57,88,A
55,59,B
43,12,C
88,13,B
10,49,C
90,69,A
57,61,B
25,24,C
19,44,C
40,19,C
68,29,B
31,85,B
60,92,A
70,56,B
14,88,B
76,15,B
38,72,B
77,70,A
68,42,B
69,61,B
36,12,C
46,49,B
51,91,A
75,42,B
76,97,A
48,53,B
23,22,C
40,58,B
46,46,B
62,67,B
39,42,B
51,42,B
57,15,C
63,21,B
45,49,B
43,33,C
10,32,C
44,64,B
51,78,B
61,28,B
13,56,C
46,47,B
89,40,B
38,44,B
84,56,A
69,59,B
49,72,B
23,67,B
97,84,A
78,89,A
18,55,C
32,24,C
32,97,B
36,23,C
25,78,B
21,52,C
70,68,B
23,65,B
21,86,B
55,10,C
87,33,B
34,42,C
43,73,B
70,36,B
37,98,B
62,93,A
56,62,B
94,68,A
82,34,B
13,41,C
58,91,A
55,80,B
76,14,B
13,73,B
77,62,B
56,45,B
58,10,C
36,95,B
36,55,B
75,68,A
94,27,B
83,33,B
15,48,C
65,12,C
35,99,B
17,13,C
17,72,B
11,52,C
35,32,C
93,95,A
55,66,B
25,59,B
63,49,B
75,55,B
89,92,A
86,41,B
84,51,B
73,86,A
28,61,B
43,30,C
61,76,B
48,99,A
13,45,C
95,32,B
84,22,B
33,34,C
63,72,B
77,95,A
54,26,B
21,95,B
97,91,A
32,44,C
100,19,B
45,54,B
11,55,C
64,76,A
90,43,B
41,92,B
27,32,C
30,71,B
62,93,A
27,14,C
90,12,B
20,22,C
77,61,B
93,51,A
37,80,B
61,84,A
74,32,B
44,49,B
47,84,B
66,14,B
20,58,C
36,99,B
11,17,C
36,89,B
61,21,B
70,29,B
68,45,B
51,68,B
12,25,C
66,22,B
30,98,B
93,30,B
95,32,B
26,84,B
28,94,B
66,89,A
79,78,A
75,71,A
80,92,A
33,68,B
89,64,A
54,11,C
40,18,C
40,21,C
42,53,B
22,75,B
93,100,A
38,67,B
15,91,B
55,81,B
56,54,B
26,71,B
28,39,C
18,91,B
15,37,C
61,15,C
68,81,A
53,31,B
99,69,A
71,69,A
32,97,B
44,18,C
39,43,B
34,80,B
73,77,A
49,40,B
91,76,A
71,29,B
44,28,C
53,70,B
20,81,B
96,85,A
81,87,A
45,19,C
100,25,B
65,49,B
55,94,A
21,51,C
84,53,B
26,91,B
43,35,C
80,92,A
51,71,B
92,70,A
10,80,B
91,98,A
45,28,C
96,39,B
62,41,B
36,55,B
95,29,B
45,44,B
89,79,A
49,90,B
95,16,B
95,88,A
42,99,A
72,48,B
31,77,B
52,89,A
89,38,B
31,63,B
51,44,B
64,68,B
95,97,A
38,44,B
99,48,A
90,83,A
14,57,C
95,73,A
55,70,B
50,25,C
59,33,B
62,90,A
52,35,B
31,72,B
25,18,C
60,84,A
62,100,A
72,24,B
85,80,A
81,69,A
49,10,C
84,96,A
71,45,B
96,39,B
25,43,C
82,83,A
71,39,B
49,70,B
88,67,A
46,48,B
10,78,B
85,25,B
97,55,A
49,54,B
48,14,C
57,95,A
33,66,B
65,71,B
91,50,A
91,47,B
40,20,C
56,64,B
76,99,A
96,77,A
95,40,B
85,68,A
83,73,A
90,69,A
82,43,B
53,87,A
51,43,B
44,99,A
72,54,B
72,86,A
72,20,B
34,85,B
62,53,B
69,62,B
71,82,A
60,63,B
73,89,A
47,55,B
10,27,C
29,74,B
14,85,B
39,87,B
49,58,B
29,25,C
75,86,A
79,31,B
26,84,B
94,52,A
35,20,C
59,42,B
80,22,B
22,96,B
68,32,B
48,57,B
44,96,A
83,98,A
35,15,C
96,63,A
32,70,B
20,22,C
38,67,B
14,17,C
73,64,B
46,42,B
25,39,C
66,73,B
13,34,C
50,58,B
48,53,B
62,78,A
50,99,A
78,22,B
58,62,B
15,54,C
44,39,B
90,22,B
46,51,B
55,86,A
16,12,C
92,11,B
63,48,B
54,17,C
41,14,C
10,29,C
73,87,A
30,76,B
83,51,B
21,32,C
48,59,B
63,78,A
42,75,B
28,39,C
81,69,A
98,86,A
25,51,C
89,41,B
22,68,B
91,39,B
47,22,C
91,40,B
93,53,A
83,86,A
60,85,A
21,57,C
62,41,B
80,52,B
96,84,A
46,49,B
32,38,C
83,74,A
14,50,C
35,44,C
24,30,C
36,73,B
49,17,C
51,48,B
22,31,C
63,61,B
65,61,B
50,67,B
57,24,B
44,99,A
30,28,C
46,42,B
95,42,B
42,18,C
78,14,B
33,35,C
36,35,C
31,55,B
63,38,B
77,17,B
98,53,A
76,45,B
45,84,B
80,34,B
40,37,C
43,92,B
60,35,B
63,72,B
26,73,B
17,68,B
23,13,C
91,12,B
20,31,C
40,32,C
13,78,B
62,68,B
80,79,A
28,70,B
60,79,B
55,41,B
70,89,A
73,61,B
79,34,B
17,89,B
69,31,B
22,31,C
50,78,B
51,94,A
72,33,B
46,99,A
78,16,B
56,37,B
85,38,B
89,73,A
33,46,C
79,49,B
95,78,A
95,93,A
95,81,A
15,39,C
89,85,A
88,44,B
43,40,B
37,12,C
87,32,B
66,88,A
52,50,B
34,43,C
38,24,C
34,26,C
50,54,B
89,48,B
32,33,C
43,70,B
100,63,A
76,54,B
74,44,B
22,19,C
50,53,B
30,20,C
87,75,A
75,17,B
81,86,A
89,59,A
91,90,A
46,67,B
25,92,B
41,28,C
64,44,B
34,21,C
38,100,B
87,94,A
47,80,B
94,72,A
52,38,B
65,86,A
39,24,C
33,98,B
63,78,A
56,59,B
46,98,A
42,57,B
67,75,A
80,43,B
57,87,A
31,63,B
92,43,B
49,28,C
57,87,A
54,84,B
73,87,A
58,34,B
88,96,A
25,67,B
36,10,C
32,55,B
29,43,C
67,69,B
48,77,B
57,30,B
24,46,C
59,92,A
17,60,C
59,75,B
11,14,C
18,31,C
89,39,B
14,99,B
77,97,A
26,48,C
32,24,C
31,82,B
40,34,C
35,75,B
84,89,A
12,71,B
65,100,A
32,12,C
91,73,A
80,55,B
95,96,A
65,48,B
16,20,C
65,77,A
26,20,C
54,44,B
13,95,B
83,40,B
88,94,A
49,87,B
23,58,B
75,85,A
43,15,C
10,97,B
98,67,A
23,16,C
33,64,B
99,66,A
59,44,B
70,33,B
44,94,B
77,37,B
85,12,B
96,25,B
35,37,C
75,10,B
90,64,A
81,82,A
29,48,C
42,10,C
17,61,C
81,26,B
94,55,A
85,32,B
91,70,A
33,81,B
50,36,B
48,33,B
71,18,B
33,34,C
33,94,B
77,97,A
35,56,B
54,83,B
48,34,B
55,100,A
64,39,B
22,67,B
93,80,A
40,19,C
10,28,C
59,61,B
17,76,B
60,97,A
92,43,B
45,71,B
41,11,C
65,48,B
21,39,C
75,86,A
24,42,C
94,11,B
12,48,C
26,44,C
71,63,B
97,95,A
87,67,A
74,81,A
50,72,B
24,40,C
51,94,A
32,46,C
38,70,B
90,64,A
43,15,C
61,51,B
57,88,A
77,53,B
58,56,B
17,24,C
39,93,B
23,72,B
36,74,B
61,10,C
41,98,B
11,52,C
62,29,B
20,77,B
22,47,C
93,74,A
36,98,B
32,73,B
57,15,C
69,10,C
30,52,B
99,66,A
71,66,B
39,90,B
75,37,B
84,85,A
33,100,B
47,35,B
23,73,B
44,58,B
37,88,B
87,12,B
83,11,B
21,90,B
81,72,A
10,63,C
20,94,B
91,52,A
15,43,C
18,77,B
38,29,C
70,22,B
39,60,B
98,29,B
17,68,B
60,67,B
83,26,B
37,76,B
12,41,C
86,74,A
48,96,A
66,52,B
22,53,C
24,43,C
89,84,A
23,82,B
22,64,B
56,10,C
35,60,B
99,100,A
84,55,B
62,33,B
78,87,A
14,56,C
11,83,B
21,55,C
81,65,A
24,14,C
92,22,B
39,72,B
61,82,A
89,21,B
62,97,A
65,83,A
45,31,C
39,10,C
96,40,B
23,58,B
40,93,B
88,86,A
83,99,A
51,45,B
91,23,B
60,99,A
29,38,C
70,38,B
29,56,B
82,71,A
81,41,B
71,76,A
58,64,B
13,11,C
33,75,B
29,66,B
85,56,A
51,36,B
92,24,B
89,46,B
87,63,A
26,39,C
11,37,C
97,95,A
63,35,B
26,52,C
70,43,B
91,61,A
79,73,A
92,13,B
96,32,B
39,22,C
80,12,B
49,58,B
64,37,B
34,14,C
47,29,C
87,96,A
13,29,C
38,78,B
34,73,B
69,93,A
53,80,B
50,21,C
27,39,C
83,54,B
59,85,A
85,70,A
61,62,B
92,30,B
60,71,B
20,19,C
40,97,B
49,15,C
18,77,B
70,71,A
11,18,C
85,12,B
54,73,B
58,51,B
46,37,B
39,88,B
16,42,C
58,73,B
83,57,A
49,48,B
74,38,B
17,10,C
77,87,A
12,79,B
44,16,C
31,94,B
100,60,A
37,47,B
29,88,B
90,95,A
26,36,C
63,28,B
32,82,B
77,91,A
56,54,B
79,22,B
38,88,B
57,59,B
78,17,B
38,89,B
98,70,A
45,53,B
80,35,B
21,83,B
88,55,A
68,14,B
96,35,B
91,50,A
53,39,B
13,68,B
47,22,C
63,12,C
48,83,B
87,63,A
18,39,C
38,44,B
24,34,C
56,66,B
96,72,A
22,33,C
80,32,B
20,84,B
52,92,A
57,42,B
75,13,B
66,65,B
27,70,B
83,31,B
66,10,C
87,88,A
55,67,B
74,71,A
77,89,A
37,31,C
89,79,A
47,13,C
96,92,A
52,76,B
45,55,B
55,95,A
47,56,B
70,88,A
24,87,B
34,22,C
10,19,C
95,86,A
34,11,C
56,52,B
59,55,B
100,35,B
73,58,B
83,70,A
71,24,B
57,19,C
49,36,B
16,61,C
33,55,B
65,93,A
65,25,B
75,96,A
10,64,C
18,13,C
20,64,B
64,60,B
43,57,B
18,17,C
15,19,C
63,36,B
29,95,B
97,19,B
83,89,A
90,64,A
83,29,B
25,48,C
46,51,B
69,26,B
24,73,B
45,51,B
49,65,B
29,68,B
10,94,B
57,12,C
19,95,B
51,99,A
70,80,A
40,50,B
94,59,A
16,54,C
52,42,B
60,82,A
12,20,C
26,74,B
19,38,C
47,10,C
14,49,C
70,95,A
98,91,A
12,48,C
93,76,A
35,26,C
98,32,B
20,60,B
72,52,B
65,30,B
36,36,C
25,64,B
94,57,A
53,48,B
89,49,B
55,33,B
81,53,B
85,97,A
57,29,B
98,37,B
30,60,B
22,91,B
26,70,B
12,46,C
77,63,A
76,87,A
14,94,B
13,61,C
35,91,B
70,69,B
60,38,B
19,60,C
97,84,A
55,42,B
100,41,A
99,13,B
46,81,B
36,34,C
15,69,B
83,38,B
99,23,B
34,46,B
62,41,B
65,89,A
19,78,B
69,48,B
37,46,B
36,13,C
99,73,A
76,78,A
69,55,B
80,34,B
99,48,A
88,14,B
40,50,B
77,18,B
68,100,A
40,23,C
15,91,B
79,60,B
62,92,A
58,71,B
79,72,A
51,36,B
63,91,A
13,93,B
91,88,A
23,42,C
