KOR,MATH,GRADE 
60,57,B
100,83,A
74,59,B
21,48,C
14,94,B
84,99,A
23,52,C
58,94,A
18,52,C
55,61,B
77,17,B
12,98,B
41,97,B
88,53,A
12,66,C
29,23,C
39,71,B
88,21,B
80,47,B
23,37,C
60,92,A
63,79,A
33,90,B
88,59,A
42,98,A
12,22,C
94,55,A
47,97,A
21,23,C
28,56,B
70,85,A
84,39,B
62,38,B
44,35,C
46,26,C
39,54,B
68,18,B
62,71,B
45,91,B
21,53,C
69,10,C
51,79,B
37,99,B
76,80,A
73,46,B
54,33,B
96,63,A
61,29,B
63,52,B
20,24,C
48,90,B
14,31,C
62,84,A
79,56,B
73,82,A
92,92,A
31,39,C
18,87,B
30,82,B
81,41,B
89,18,B
45,79,B
27,77,B
39,36,C
52,32,B
39,94,B
30,44,C
57,30,B
37,59,B
12,24,C
68,12,B
100,79,A
37,32,C
63,84,A
45,100,A
32,33,C
85,35,B
47,49,B
16,18,C
47,71,B
29,37,C
27,39,C
97,78,A
63,13,C
57,15,C
24,61,B
78,10,B
76,64,A
83,25,B
38,95,B
11,59,C
49,61,B
64,67,B
56,43,B
92,46,B
47,50,B
83,86,A
49,85,B
61,79,A
51,40,B
61,84,A
94,21,B
80,93,A
12,96,B
57,93,A
72,29,B
62,28,B
27,50,C
91,57,A
10,52,C
13,46,C
28,33,C
52,31,B
93,92,A
52,96,A
59,81,A
66,100,A
96,99,A
77,72,A
15,43,C
27,60,B
12,10,C
17,54,C
100,54,A
76,40,B
51,66,B
38,89,B
19,18,C
22,60,B
78,86,A
78,90,A
36,14,C
53,32,B
28,74,B
59,46,B
83,92,A
41,59,B
60,14,C
67,69,B
79,49,B
81,64,A
64,68,B
25,83,B
52,66,B
12,52,C
35,65,B
49,56,B
99,64,A
80,65,A
72,63,B
100,32,B
21,79,B
35,24,C
12,82,B
86,46,B
18,34,C
64,93,A
100,15,B
79,11,B
69,21,B
14,85,B
79,58,B
31,96,B
54,82,B
48,57,B
62,49,B
26,59,B
49,100,A
92,67,A
21,49,C
30,29,C
83,47,B
20,30,C
54,50,B
60,82,A
74,69,A
40,60,B
49,22,C
41,81,B
70,85,A
32,49,B
54,26,B
17,81,B
73,19,B
45,68,B
86,77,A
38,72,B
40,67,B
50,82,B
81,24,B
12,44,C
27,14,C
21,83,B
50,58,B
19,28,C
96,54,A
76,21,B
79,24,B
58,76,B
35,81,B
17,93,B
96,37,B
15,25,C
39,31,C
49,68,B
35,86,B
88,67,A
18,52,C
44,65,B
88,34,B
42,88,B
65,89,A
58,94,A
46,70,B
52,29,B
20,17,C
81,85,A
74,81,A
18,75,B
45,76,B
35,39,C
20,98,B
33,66,B
77,72,A
58,41,B
22,95,B
62,69,B
35,28,C
31,39,C
34,12,C
82,32,B
80,53,B
45,77,B
93,44,B
28,46,C
93,75,A
14,16,C
46,21,C
96,70,A
52,71,B
81,34,B
36,69,B
32,11,C
80,35,B
51,60,B
62,21,B
37,28,C
84,61,A
62,94,A
36,29,C
42,11,C
46,93,B
74,74,A
100,43,A
50,48,B
83,46,B
29,56,B
83,75,A
83,84,A
82,35,B
35,43,C
32,15,C
42,12,C
24,67,B
90,55,A
53,61,B
68,36,B
41,52,B
21,32,C
73,69,A
56,97,A
94,54,A
73,54,B
69,96,A
54,43,B
95,54,A
16,56,C
80,55,B
43,58,B
25,10,C
55,76,B
16,62,C
53,10,C
25,25,C
34,18,C
35,47,B
67,83,A
53,24,C
24,44,C
70,89,A
99,55,A
33,40,C
48,29,C
83,11,B
10,38,C
53,33,B
26,11,C
100,60,A
98,54,A
67,63,B
95,34,B
48,22,C
62,55,B
16,73,B
23,57,B
70,17,B
86,24,B
50,38,B
63,12,C
90,97,A
64,88,A
49,58,B
38,99,B
71,65,B
73,20,B
33,26,C
37,49,B
48,50,B
93,47,A
13,60,C
94,35,B
28,26,C
34,66,B
21,48,C
55,74,B
59,67,B
97,94,A
43,64,B
38,27,C
46,36,B
76,32,B
29,74,B
28,61,B
45,47,B
18,84,B
42,44,B
67,35,B
16,81,B
69,88,A
11,25,C
76,30,B
50,28,C
24,37,C
10,50,C
45,11,C
32,47,C
84,35,B
85,47,B
92,47,B
76,62,B
44,36,B
25,40,C
82,73,A
30,49,C
46,89,B
70,38,B
39,98,B
30,90,B
68,50,B
92,14,B
90,32,B
48,36,B
16,36,C
75,92,A
32,79,B
17,41,C
84,31,B
26,18,C
20,57,C
15,94,B
62,25,B
27,56,B
95,11,B
96,50,A
55,23,C
16,47,C
96,83,A
81,70,A
23,13,C
31,32,C
62,73,B
14,25,C
13,89,B
80,30,B
92,54,A
25,49,C
27,48,C
22,100,B
45,43,B
99,15,B
40,95,B
70,34,B
82,61,A
87,28,B
25,38,C
64,83,A
74,92,A
61,63,B
53,65,B
43,83,B
42,18,C
93,42,B
75,92,A
61,19,B
100,96,A
13,61,C
11,93,B
90,94,A
10,84,B
44,59,B
56,70,B
29,25,C
51,54,B
61,87,A
89,84,A
18,40,C
86,69,A
31,88,B
16,41,C
38,85,B
88,26,B
54,89,A
67,35,B
18,53,C
35,16,C
19,74,B
67,30,B
85,17,B
56,92,A
24,96,B
40,92,B
55,80,B
68,85,A
68,28,B
22,87,B
14,56,C
57,73,B
55,27,B
99,96,A
65,22,B
33,81,B
97,94,A
16,52,C
61,27,B
60,19,C
59,99,A
95,19,B
20,48,C
63,34,B
56,62,B
79,70,A
61,74,B
59,45,B
80,66,A
75,78,A
32,69,B
79,42,B
29,42,C
50,79,B
12,46,C
53,52,B
47,21,C
68,26,B
17,80,B
20,84,B
85,97,A
48,71,B
41,14,C
21,61,B
17,28,C
95,30,B
88,26,B
98,88,A
46,67,B
94,31,B
94,33,B
86,80,A
66,15,B
83,19,B
91,76,A
87,68,A
96,14,B
64,95,A
100,95,A
46,78,B
100,78,A
81,93,A
26,66,B
51,57,B
63,88,A
10,80,B
43,69,B
35,28,C
58,93,A
95,32,B
11,75,B
89,44,B
23,18,C
73,59,B
61,30,B
90,42,B
47,95,A
73,37,B
62,14,C
29,14,C
54,73,B
52,68,B
61,33,B
11,46,C
21,94,B
90,69,A
64,40,B
95,28,B
51,52,B
78,90,A
84,97,A
56,96,A
72,87,A
23,93,B
10,80,B
26,47,C
97,31,B
72,19,B
99,18,B
44,20,C
12,43,C
80,60,A
24,34,C
43,82,B
47,21,C
24,77,B
78,23,B
38,91,B
46,46,B
77,91,A
99,70,A
27,91,B
66,37,B
20,30,C
65,50,B
33,38,C
64,66,B
33,43,C
10,63,C
37,52,B
98,77,A
52,74,B
69,31,B
81,43,B
93,12,B
28,51,C
32,75,B
83,76,A
12,12,C
74,47,B
34,54,B
49,68,B
47,26,C
49,81,B
99,40,B
51,38,B
57,48,B
67,19,B
88,72,A
59,74,B
88,79,A
70,24,B
78,37,B
46,95,A
95,41,B
76,15,B
17,90,B
45,21,C
35,100,B
100,75,A
22,97,B
40,38,C
76,52,B
63,87,A
87,25,B
62,98,A
14,30,C
19,96,B
65,28,B
53,25,C
32,44,C
52,71,B
60,45,B
36,60,B
74,80,A
95,28,B
13,57,C
75,89,A
95,73,A
83,34,B
48,36,B
50,32,B
91,38,B
51,100,A
27,96,B
24,21,C
10,25,C
77,20,B
30,12,C
24,88,B
61,20,B
20,91,B
80,26,B
89,94,A
34,59,B
43,85,B
23,56,C
37,91,B
49,76,B
74,74,A
17,35,C
64,37,B
23,81,B
98,12,B
49,90,B
18,98,B
12,69,B
69,11,B
56,36,B
41,18,C
56,88,A
74,38,B
94,33,B
26,41,C
89,21,B
77,37,B
17,81,B
59,54,B
36,23,C
74,57,B
50,64,B
83,11,B
38,28,C
86,79,A
43,28,C
93,33,B
77,83,A
58,79,B
68,42,B
32,24,C
26,90,B
73,53,B
92,66,A
93,22,B
83,60,A
40,17,C
51,24,C
63,56,B
56,41,B
83,84,A
49,68,B
95,27,B
38,59,B
93,36,B
82,87,A
25,89,B
60,21,B
33,59,B
36,27,C
86,29,B
20,48,C
31,33,C
71,55,B
68,88,A
39,12,C
63,58,B
24,51,C
52,31,B
60,94,A
91,36,B
89,53,A
18,58,C
84,17,B
50,50,B
38,19,C
91,30,B
24,23,C
31,17,C
57,15,C
18,96,B
33,14,C
83,79,A
14,15,C
13,46,C
22,82,B
13,94,B
36,100,B
83,58,A
13,40,C
31,74,B
96,25,B
60,69,B
59,18,C
83,89,A
20,34,C
92,26,B
99,54,A
43,35,C
36,10,C
16,83,B
64,41,B
37,45,B
99,88,A
23,35,C
86,96,A
25,17,C
59,81,A
50,94,A
27,66,B
92,22,B
34,88,B
71,80,A
67,37,B
71,40,B
66,73,B
33,38,C
28,98,B
58,22,B
84,32,B
53,91,A
48,31,C
28,11,C
98,76,A
32,43,C
20,62,B
13,37,C
72,42,B
97,54,A
11,35,C
50,89,B
95,90,A
31,51,B
31,45,C
21,63,B
60,78,B
95,16,B
98,74,A
69,99,A
67,88,A
35,66,B
19,45,C
57,24,B
76,37,B
80,71,A
45,90,B
35,76,B
82,65,A
85,23,B
83,19,B
78,32,B
20,95,B
97,22,B
86,52,B
82,99,A
69,31,B
46,23,C
89,58,A
42,54,B
96,67,A
51,37,B
24,92,B
17,77,B
30,31,C
16,93,B
26,50,C
11,75,B
56,54,B
56,47,B
62,35,B
11,91,B
72,16,B
13,31,C
66,100,A
25,71,B
23,94,B
67,65,B
75,48,B
58,41,B
58,46,B
33,95,B
40,50,B
95,48,A
55,30,B
32,17,C
99,56,A
18,83,B
99,59,A
55,40,B
41,82,B
20,56,C
58,61,B
44,53,B
90,60,A
13,58,C
47,71,B
11,78,B
59,46,B
91,46,B
26,40,C
61,34,B
74,99,A
11,79,B
19,11,C
30,81,B
21,77,B
53,69,B
52,23,C
54,55,B
51,14,C
72,10,B
90,63,A
15,78,B
20,20,C
40,93,B
53,39,B
75,68,A
47,73,B
64,46,B
24,63,B
27,67,B
99,70,A
94,93,A
54,88,A
47,88,B
54,55,B
43,70,B
78,81,A
26,90,B
71,48,B
53,81,B
35,99,B
95,56,A
66,43,B
51,62,B
37,29,C
46,50,B
77,70,A
87,82,A
89,62,A
19,98,B
10,95,B
82,72,A
59,83,A
39,85,B
74,95,A
78,18,B
83,74,A
49,64,B
84,53,B
53,55,B
94,61,A
15,47,C
14,56,C
65,98,A
62,66,B
40,39,C
72,53,B
75,49,B
22,59,B
84,64,A
19,26,C
58,86,A
31,26,C
100,11,B
68,40,B
29,43,C
62,70,B
39,84,B
18,37,C
71,39,B
58,69,B
40,36,C
36,28,C
68,50,B
48,84,B
15,87,B
94,79,A
71,21,B
58,21,C
48,48,B
87,10,B
85,75,A
37,52,B
74,60,B
49,28,C
90,50,A
22,12,C
74,21,B
63,42,B
93,50,A
61,85,A
15,44,C
54,95,A
40,20,C
60,15,C
61,41,B
27,48,C
82,27,B
64,43,B
88,11,B
95,11,B
46,76,B
66,54,B
76,71,A
35,42,C
63,32,B
39,41,B
78,21,B
47,88,B
23,61,B
27,65,B
36,72,B
73,91,A
13,42,C
22,11,C
57,65,B
65,87,A
14,91,B
58,82,A
67,24,B
29,97,B
39,57,B
15,88,B
72,92,A
21,44,C
77,48,B
76,20,B
20,93,B
11,62,C
83,84,A
61,34,B
25,77,B
43,79,B
19,17,C
35,92,B
64,43,B
57,95,A
15,47,C
17,56,C
82,43,B
65,26,B
84,97,A
88,97,A
33,22,C
32,84,B
80,80,A
54,73,B
47,15,C
30,33,C
83,92,A
60,56,B
63,75,B
47,97,A
27,44,C
57,43,B
74,48,B
82,18,B
10,53,C
79,14,B
81,19,B
86,65,A
61,36,B
79,68,A
25,17,C
69,95,A
16,58,C
52,73,B
84,17,B
20,18,C
16,52,C
77,32,B
92,95,A
74,37,B
41,32,C
38,80,B
72,31,B
48,55,B
29,38,C
40,49,B
27,14,C
42,14,C
44,12,C
34,32,C
19,47,C
88,22,B
68,87,A
62,69,B
32,45,C
90,59,A
20,66,B
54,70,B
52,15,C
43,77,B
40,61,B
95,76,A
55,50,B
51,39,B
80,40,B
97,36,B
87,93,A
43,56,B
27,67,B
74,44,B
80,67,A
47,46,B
93,45,B
81,41,B
78,64,A
32,29,C
77,97,A
57,48,B
85,83,A
68,44,B
79,30,B
64,48,B
99,19,B
81,65,A
63,52,B
28,14,C
86,48,B
68,83,A
14,41,C
23,89,B
94,74,A
73,92,A
17,46,C
22,40,C
75,11,B
76,72,A
51,68,B
85,33,B
39,53,B
96,31,B
18,10,C
60,81,A
90,53,A
33,78,B
57,67,B
83,22,B
53,65,B
82,21,B
46,23,C
98,33,B
83,86,A
29,54,B
71,97,A
85,78,A
25,83,B
29,82,B
59,84,A
70,50,B
42,73,B
11,87,B
50,62,B
37,44,B
91,51,A
99,73,A
15,34,C
71,99,A
87,86,A
89,66,A
99,10,B
77,68,A
31,66,B
21,26,C
14,95,B
29,91,B
59,70,B
58,70,B
51,90,A
86,91,A
77,34,B
64,54,B
10,70,B
12,59,C
22,93,B
97,21,B
67,85,A
12,86,B
81,64,A
24,31,C
90,25,B
54,63,B
21,50,C
56,25,B
11,28,C
67,72,B
83,12,B
22,69,B
38,26,C
91,85,A
74,56,B
66,50,B
77,96,A
19,80,B
84,99,A
80,16,B
37,82,B
53,35,B
24,40,C
24,77,B
87,33,B
35,27,C
61,100,A
46,55,B
50,45,B
25,43,C
68,94,A
30,65,B
75,69,A
80,93,A
34,90,B
53,18,C
53,51,B
39,21,C
76,33,B
87,35,B
12,42,C
80,46,B
43,59,B
69,30,B
24,48,C
42,33,C
94,49,A
21,59,B
16,20,C
20,84,B
83,65,A
24,39,C
55,74,B
71,74,A
23,45,C
12,42,C
28,18,C
49,99,A
42,22,C
68,23,B
60,72,B
45,70,B
26,21,C
39,75,B
37,78,B
62,49,B
48,11,C
35,42,C
45,28,C
77,52,B
21,76,B
62,93,A
74,27,B
100,69,A
35,82,B
33,100,B
39,18,C
92,77,A
72,73,A
40,72,B
71,62,B
99,16,B
20,45,C
88,28,B
47,55,B
16,75,B
50,26,C
67,13,B
13,79,B
36,21,C
25,16,C
24,41,C
97,72,A
63,46,B
27,17,C
100,63,A
49,17,C
45,12,C
79,80,A
72,71,A
48,47,B
63,15,C
21,13,C
21,91,B
83,16,B
84,95,A
88,86,A
33,98,B
29,95,B
86,52,B
13,94,B
95,81,A
29,39,C
70,70,A
19,79,B
37,34,C
12,11,C
25,46,C
19,35,C
18,100,B
73,45,B
47,86,B
39,78,B
63,92,A
47,13,C
48,30,C
20,54,C
70,63,B
34,32,C
66,38,B
30,28,C
15,61,C
67,35,B
99,35,B
87,55,A
32,23,C
31,83,B
84,19,B
48,73,B
98,68,A
56,23,C
38,14,C
52,56,B
72,27,B
61,18,C
55,90,A
33,93,B
53,46,B
10,21,C
23,73,B
72,89,A
67,78,A
66,22,B
50,77,B
90,81,A
97,78,A
43,79,B
53,96,A
60,33,B
97,58,A
36,95,B
66,78,A
18,83,B
22,83,B
27,74,B
34,16,C
53,42,B
21,79,B
65,53,B
59,45,B
25,71,B
68,83,A
96,52,A
22,14,C
40,50,B
14,39,C
36,24,C
49,36,B
55,54,B
18,16,C
97,26,B
65,17,B
89,65,A
52,78,B
43,21,C
71,35,B
67,64,B
74,49,B
82,72,A
70,67,B
78,90,A
61,14,C
76,50,B
49,23,C
31,72,B
17,19,C
54,31,B
71,82,A
26,19,C
65,38,B
94,84,A
68,50,B
36,61,B
17,89,B
72,22,B
63,38,B
11,80,B
26,33,C
77,79,A
13,52,C
67,32,B
36,52,B
47,18,C
40,23,C
38,33,C
62,24,B
27,63,B
72,90,A
57,33,B
93,38,B
78,35,B
41,99,A
57,87,A
97,97,A
34,11,C
67,90,A
26,90,B
100,28,B
46,77,B
20,57,C
18,21,C
100,47,A
31,66,B
19,46,C
95,23,B
11,92,B
27,17,C
81,31,B
87,39,B
93,64,A
29,33,C
20,49,C
44,82,B
22,56,C
77,68,A
97,48,A
84,57,A
55,82,B
15,51,C
12,15,C
90,94,A
35,87,B
59,92,A
60,33,B
29,44,C
89,63,A
53,88,A
70,34,B
53,18,C
56,29,B
51,77,B
51,48,B
84,43,B
62,11,C
65,57,B
75,69,A
76,76,A
98,58,A
100,84,A
93,36,B
99,55,A
37,42,C
10,65,C
64,30,B
71,43,B
87,67,A
91,89,A
15,90,B
61,57,B
64,34,B
35,79,B
38,19,C
71,64,B
44,60,B
23,77,B
97,92,A
44,20,C
21,53,C
51,68,B
54,88,A
55,68,B
95,69,A
91,55,A
58,75,B
38,72,B
19,64,B
33,83,B
30,92,B
41,93,B
18,39,C
50,15,C
43,89,B
69,86,A
76,20,B
36,22,C
98,36,B
100,17,B
27,56,B
91,56,A
47,93,A
58,45,B
99,98,A
61,38,B
63,67,B
57,89,A
73,11,B
56,79,B
33,52,B
71,40,B
14,84,B
78,89,A
81,33,B
71,46,B
22,74,B
74,16,B
48,51,B
52,84,B
17,64,B
21,51,C
76,93,A
49,92,A
90,97,A
71,80,A
45,31,C
81,74,A
94,87,A
37,20,C
46,99,A
80,95,A
12,14,C
75,52,B
25,82,B
55,71,B
48,90,B
82,47,B
81,27,B
55,17,C
25,28,C
25,44,C
16,92,B
18,41,C
11,97,B
78,50,B
24,54,C
70,17,B
40,53,B
46,51,B
82,60,A
59,73,B
62,74,B
59,98,A
17,74,B
100,48,A
17,51,C
25,23,C
90,68,A
67,16,B
19,84,B
93,90,A
60,71,B
70,46,B
92,21,B
27,87,B
97,13,B
15,71,B
61,79,A
32,60,B
60,23,B
64,49,B
37,85,B
61,16,C
92,51,A
63,83,A
44,95,B
12,37,C
98,69,A
78,85,A
30,37,C
77,76,A
18,39,C
22,64,B
58,48,B
82,72,A
83,50,B
13,53,C
93,71,A
88,17,B
49,74,B
24,10,C
46,55,B
89,72,A
11,11,C
19,55,C
61,99,A
39,46,B
59,78,B
17,10,C
69,94,A
12,83,B
85,11,B
47,39,B
92,63,A
41,97,B
64,27,B
89,29,B
87,81,A
74,75,A
26,31,C
51,85,B
72,100,A
56,17,C
75,59,B
51,84,B
74,84,A
91,89,A
36,23,C
86,80,A
29,24,C
28,58,B
84,65,A
87,20,B
21,18,C
89,89,A
18,99,B
46,43,B
30,90,B
88,73,A
48,51,B
46,65,B
91,84,A
21,72,B
79,57,B
17,43,C
45,98,A
53,89,A
38,68,B
23,27,C
17,23,C
94,97,A
93,24,B
52,51,B
82,18,B
34,34,C
48,70,B
62,31,B
53,75,B
40,27,C
45,66,B
69,86,A
92,100,A
43,74,B
99,91,A
54,94,A
90,83,A
34,81,B
23,21,C
47,35,B
16,12,C
38,10,C
23,40,C
97,29,B
76,77,A
87,90,A
48,75,B
58,19,C
88,40,B
96,67,A
65,63,B
41,13,C
43,19,C
92,40,B
35,21,C
29,91,B
43,39,B
53,93,A
82,19,B
34,93,B
67,61,B
10,58,C
40,15,C
76,58,B
81,17,B
43,100,A
47,21,C
97,33,B
84,23,B
39,55,B
43,85,B
91,59,A
48,96,A
10,75,B
98,53,A
89,38,B
52,81,B
33,12,C
41,47,B
30,96,B
62,95,A
13,54,C
81,20,B
93,52,A
16,21,C
81,51,B
67,86,A
23,31,C
35,69,B
65,72,B
59,37,B
43,66,B
19,36,C
12,17,C
46,62,B
11,41,C
76,43,B
65,95,A
91,99,A
46,71,B
44,71,B
93,69,A
51,60,B
90,44,B
86,89,A
33,11,C
15,51,C
65,33,B
26,95,B
93,51,A
20,12,C
25,38,C
11,64,C
73,100,A
34,44,C
55,67,B
80,45,B
69,74,A
50,25,C
74,21,B
100,31,B
39,85,B
98,43,A
54,90,A
14,33,C
76,78,A
39,99,B
36,20,C
59,49,B
91,90,A
93,92,A
97,88,A
72,53,B
54,54,B
27,32,C
65,76,A
21,75,B
86,35,B
76,65,A
93,81,A
81,92,A
92,40,B
25,86,B
31,17,C
19,21,C
45,53,B
96,49,A
46,64,B
99,43,A
50,28,C
58,49,B
58,87,A
89,64,A
58,97,A
69,53,B
90,90,A
72,76,A
80,79,A
91,60,A
100,87,A
84,71,A
11,41,C
22,26,C
70,68,B
13,27,C
90,15,B
82,37,B
78,80,A
100,97,A
10,92,B
20,65,B
98,73,A
38,57,B
37,34,C
59,15,C
38,81,B
14,54,C
77,54,B
71,27,B
53,29,B
98,25,B
91,53,A
89,65,A
71,54,B
16,74,B
89,86,A
35,36,C
70,97,A
10,13,C
100,51,A
35,95,B
84,63,A
51,61,B
49,74,B
18,88,B
98,56,A
90,96,A
73,54,B
42,52,B
69,41,B
32,34,C
76,98,A
17,75,B
28,18,C
29,84,B
87,27,B
98,73,A
23,14,C
66,80,A
83,29,B
68,50,B
46,82,B
65,14,C
53,19,C
74,17,B
72,54,B
81,82,A
50,76,B
81,34,B
89,25,B
89,73,A
53,33,B
84,21,B
22,66,B
42,85,B
95,86,A
57,22,C
41,28,C
22,36,C
83,72,A
77,43,B
26,88,B
81,75,A
77,86,A
78,90,A
96,43,B
57,78,B
83,12,B
10,95,B
15,50,C
21,75,B
41,88,B
78,42,B
48,86,B
37,23,C
83,89,A
54,62,B
68,68,B
87,11,B
85,20,B
62,33,B
18,34,C
27,88,B
10,26,C
88,72,A
82,22,B
72,58,B
54,32,B
85,56,A
19,72,B
85,43,B
54,66,B
98,53,A
64,84,A
61,46,B
87,81,A
83,73,A
40,65,B
21,87,B
59,21,B
46,31,C
50,89,B
14,49,C
40,19,C
58,74,B
12,20,C
89,50,B
54,57,B
39,54,B
98,40,B
83,25,B
63,47,B
60,58,B
12,63,C
11,99,B
90,31,B
56,19,C
31,88,B
13,88,B
95,30,B
14,48,C
95,15,B
94,11,B
15,37,C
38,80,B
47,28,C
87,31,B
48,16,C
83,100,A
37,57,B
29,60,B
97,65,A
41,15,C
58,71,B
84,24,B
31,39,C
66,54,B
85,91,A
50,11,C
13,31,C
15,52,C
53,24,C
44,67,B
80,79,A
35,28,C
36,55,B
97,15,B
19,84,B
68,68,B
38,10,C
99,76,A
65,69,B
34,44,C
38,94,B
88,88,A
48,34,B
85,73,A
19,45,C
13,54,C
29,42,C
32,35,C
28,16,C
64,93,A
92,92,A
76,76,A
69,24,B
37,98,B
31,52,B
19,32,C
17,61,C
44,20,C
77,34,B
92,32,B
40,92,B
19,11,C
85,60,A
29,38,C
74,13,B
77,17,B
31,84,B
11,13,C
14,52,C
49,45,B
18,11,C
53,58,B
63,67,B
16,70,B
71,69,A
94,46,A
84,46,B
36,17,C
18,64,B
58,59,B
28,74,B
37,49,B
71,34,B
56,44,B
15,69,B
64,71,B
83,19,B
11,62,C
65,48,B
53,82,B
43,73,B
85,81,A
24,92,B
71,54,B
46,47,B
81,12,B
56,86,A
51,15,C
13,70,B
44,86,B
39,67,B
98,66,A
15,49,C
80,44,B
50,86,B
43,36,C
34,33,C
73,35,B
69,92,A
61,78,B
28,90,B
54,68,B
72,38,B
54,24,C
61,91,A
91,67,A
58,42,B
99,23,B
13,80,B
52,34,B
25,25,C
58,16,C
16,46,C
96,72,A
96,72,A
13,52,C
96,44,A
26,32,C
44,50,B
92,43,B
54,100,A
19,87,B
25,77,B
19,65,B
20,51,C
20,11,C
48,70,B
78,87,A
25,59,B
21,75,B
74,15,B
80,68,A
97,33,B
64,19,B
12,29,C
39,39,C
43,44,B
75,87,A
90,14,B
21,50,C
92,45,B
50,97,A
57,84,A
23,20,C
30,34,C
38,53,B
16,21,C
91,90,A
57,78,B
82,72,A
42,69,B
14,61,C
11,58,C
59,72,B
89,66,A
24,98,B
36,55,B
83,91,A
67,33,B
61,54,B
59,52,B
60,57,B
70,85,A
53,48,B
28,12,C
24,62,B
56,78,B
12,80,B
66,68,B
32,59,B
10,94,B
58,77,B
27,67,B
95,34,B
12,42,C
16,69,B
75,61,B
33,30,C
47,92,B
62,20,B
78,28,B
11,33,C
58,100,A
53,38,B
16,47,C
70,57,B
24,76,B
72,17,B
52,15,C
40,93,B
69,71,A
20,31,C
70,10,B
82,49,B
86,72,A
87,45,B
15,33,C
91,11,B
42,69,B
58,88,A
44,28,C
52,49,B
77,58,B
17,30,C
36,31,C
52,63,B
64,100,A
41,76,B
74,41,B
65,74,B
16,13,C
100,36,B
81,12,B
12,53,C
47,31,C
90,94,A
48,60,B
91,98,A
93,42,B
19,66,B
54,78,B
65,70,B
46,65,B
57,11,C
30,44,C
49,77,B
47,81,B
36,34,C
36,54,B
17,72,B
70,83,A
34,11,C
49,10,C
93,17,B
96,35,B
93,60,A
89,11,B
13,30,C
39,40,C
25,51,C
19,40,C
53,61,B
88,52,A
38,89,B
87,94,A
63,73,B
77,50,B
45,83,B
43,48,B
20,42,C
17,45,C
67,78,A
31,45,C
20,91,B
39,17,C
44,47,B
26,32,C
67,50,B
54,49,B
44,79,B
68,73,A
46,38,B
25,45,C
53,100,A
80,52,B
33,81,B
70,80,A
42,73,B
47,15,C
82,95,A
97,31,B
11,25,C
51,77,B
22,40,C
81,74,A
28,73,B
33,30,C
22,11,C
56,96,A
58,95,A
17,88,B
15,64,C
77,27,B
41,47,B
19,73,B
44,53,B
51,52,B
87,83,A
40,57,B
13,77,B
29,44,C
38,49,B
88,16,B
29,15,C
61,71,B
54,40,B
92,24,B
46,10,C
57,63,B
89,61,A
89,58,A
93,84,A
32,69,B
32,32,C
58,59,B
77,48,B
27,60,B
93,64,A
60,56,B
86,85,A
86,77,A
43,76,B
80,27,B
42,61,B
88,21,B
21,16,C
17,17,C
51,30,B
90,36,B
83,27,B
16,80,B
58,25,B
33,32,C
100,22,B
71,46,B
11,100,B
41,84,B
100,39,B
18,51,C
13,58,C
78,40,B
36,39,C
56,33,B
64,76,A
88,37,B
96,49,A
69,41,B
33,41,C
100,96,A
78,76,A
80,60,A
36,85,B
86,82,A
93,52,A
32,13,C
64,12,C
34,41,C
53,78,B
22,50,C
56,100,A
60,65,B
25,16,C
64,20,B
17,59,C
31,21,C
68,11,C
67,73,A
